GAME_ID,LOCATION,W/L,DEFENSIVE_RATING,PLAYER_NAME,PLAYER_ID,POINTS,TEAM,OPPOSING_TEAM
21400474,H,W,101.0,andre iguodala,2738,7,GSW,PHI
21400452,H,W,106.5,andre iguodala,2738,7,GSW,MIN
21400431,A,L,100.1,andre iguodala,2738,4,GSW,LAC
21400426,A,L,105.3,andre iguodala,2738,3,GSW,LAL
21400415,H,W,105.0,andre iguodala,2738,12,GSW,SAC
21400382,H,W,101.8,andre iguodala,2738,6,GSW,OKC
21400365,A,L,95.1,andre iguodala,2738,9,GSW,MEM
21400348,A,W,98.6,andre iguodala,2738,17,GSW,NOP
21400340,A,W,102.3,andre iguodala,2738,2,GSW,DAL
21400324,H,W,100.5,andre iguodala,2738,0,GSW,HOU
21400305,A,W,106.5,andre iguodala,2738,8,GSW,MIN
21400289,A,W,97.8,andre iguodala,2738,6,GSW,CHI
21400275,H,W,98.6,andre iguodala,2738,6,GSW,NOP
21400262,H,W,101.4,andre iguodala,2738,6,GSW,ORL
21400243,A,W,99.5,andre iguodala,2738,3,GSW,DET
21400224,A,W,97.3,andre iguodala,2738,3,GSW,CHA
21400212,A,W,101.4,andre iguodala,2738,11,GSW,ORL
21400206,A,W,97.3,andre iguodala,2738,5,GSW,MIA
21400196,A,W,101.8,andre iguodala,2738,6,GSW,OKC
21400182,H,W,94.9,andre iguodala,2738,16,GSW,UTA
21400145,A,W,105.3,andre iguodala,2738,10,GSW,LAL
21400140,H,W,97.3,andre iguodala,2738,0,GSW,CHA
21400121,H,W,100.9,andre iguodala,2738,4,GSW,BKN
21400108,H,L,97.0,andre iguodala,2738,2,GSW,SAS
21400095,A,L,103.3,andre iguodala,2738,0,GSW,PHX
21400087,A,W,100.5,andre iguodala,2738,14,GSW,HOU
21400068,H,W,100.1,andre iguodala,2738,7,GSW,LAC
21400042,A,W,98.6,andre iguodala,2738,4,GSW,POR
21400038,H,W,105.3,andre iguodala,2738,9,GSW,LAL
21400014,A,W,105.0,andre iguodala,2738,2,GSW,SAC
21400907,H,W,97.4,draymond green,203110,22,GSW,MIL
21400886,A,L,100.9,draymond green,203110,2,GSW,BKN
21400880,A,W,101.2,draymond green,203110,10,GSW,BOS
21400861,A,W,100.9,draymond green,203110,15,GSW,TOR
21400854,A,L,98.7,draymond green,203110,14,GSW,CLE
21400838,A,W,97.8,draymond green,203110,13,GSW,WAS
21400824,A,L,97.0,draymond green,203110,3,GSW,IND
21400814,H,W,97.0,draymond green,203110,11,GSW,SAS
21400793,A,W,106.5,draymond green,203110,2,GSW,MIN
21400760,A,W,101.2,draymond green,203110,19,GSW,NYK
21400749,A,L,97.1,draymond green,203110,12,GSW,ATL
21400741,H,W,102.3,draymond green,203110,2,GSW,DAL
21400730,A,W,105.0,draymond green,203110,7,GSW,SAC
21400715,H,W,103.3,draymond green,203110,6,GSW,PHX
21400703,A,L,94.9,draymond green,203110,4,GSW,UTA
21400679,H,L,97.8,draymond green,203110,9,GSW,CHI
21400665,H,W,101.2,draymond green,203110,11,GSW,BOS
21400651,H,W,105.0,draymond green,203110,11,GSW,SAC
21400636,H,W,100.5,draymond green,203110,17,GSW,HOU
21400615,H,W,105.0,draymond green,203110,6,GSW,DEN
21400603,A,W,100.5,draymond green,203110,7,GSW,HOU
21400593,A,L,101.8,draymond green,203110,4,GSW,OKC
21400582,H,W,97.3,draymond green,203110,4,GSW,MIA
21400571,A,W,94.9,draymond green,203110,15,GSW,UTA
21400547,H,W,98.7,draymond green,203110,10,GSW,CLE
21400533,H,W,97.0,draymond green,203110,5,GSW,IND
21400518,H,W,101.8,draymond green,203110,11,GSW,OKC
21400493,H,W,100.9,draymond green,203110,14,GSW,TOR
21400474,H,W,101.0,draymond green,203110,7,GSW,PHI
21400452,H,W,106.5,draymond green,203110,4,GSW,MIN
21400431,A,L,100.1,draymond green,203110,10,GSW,LAC
21400426,A,L,105.3,draymond green,203110,2,GSW,LAL
21400415,H,W,105.0,draymond green,203110,4,GSW,SAC
21400382,H,W,101.8,draymond green,203110,15,GSW,OKC
21400365,A,L,95.1,draymond green,203110,4,GSW,MEM
21400348,A,W,98.6,draymond green,203110,10,GSW,NOP
21400340,A,W,102.3,draymond green,203110,12,GSW,DAL
21400324,H,W,100.5,draymond green,203110,9,GSW,HOU
21400305,A,W,106.5,draymond green,203110,6,GSW,MIN
21400289,A,W,97.8,draymond green,203110,29,GSW,CHI
21400275,H,W,98.6,draymond green,203110,14,GSW,NOP
21400262,H,W,101.4,draymond green,203110,8,GSW,ORL
21400243,A,W,99.5,draymond green,203110,19,GSW,DET
21400224,A,W,97.3,draymond green,203110,8,GSW,CHA
21400212,A,W,101.4,draymond green,203110,10,GSW,ORL
21400206,A,W,97.3,draymond green,203110,6,GSW,MIA
21400196,A,W,101.8,draymond green,203110,7,GSW,OKC
21400182,H,W,94.9,draymond green,203110,9,GSW,UTA
21400145,A,W,105.3,draymond green,203110,10,GSW,LAL
21400140,H,W,97.3,draymond green,203110,7,GSW,CHA
21400121,H,W,100.9,draymond green,203110,17,GSW,BKN
21400108,H,L,97.0,draymond green,203110,5,GSW,SAS
21400095,A,L,103.3,draymond green,203110,17,GSW,PHX
21400087,A,W,100.5,draymond green,203110,13,GSW,HOU
21400068,H,W,100.1,draymond green,203110,20,GSW,LAC
21400042,A,W,98.6,draymond green,203110,4,GSW,POR
21400038,H,W,105.3,draymond green,203110,7,GSW,LAL
21400014,A,W,105.0,draymond green,203110,10,GSW,SAC
21400892,H,W,100.5,al horford,201143,18,ATL,HOU
21400858,H,W,101.4,al horford,201143,14,ATL,ORL
21400843,H,W,102.3,al horford,201143,8,ATL,DAL
21400822,A,W,97.4,al horford,201143,10,ATL,MIL
21400805,H,L,100.9,al horford,201143,7,ATL,TOR
21400789,A,L,101.2,al horford,201143,22,ATL,BOS
21400779,A,W,106.5,al horford,201143,22,ATL,MIN
21400767,A,L,95.1,al horford,201143,4,ATL,MEM
21400749,H,W,99.9,al horford,201143,8,ATL,GSW
21400732,H,W,97.8,al horford,201143,20,ATL,WAS
21400722,A,L,98.6,al horford,201143,8,ATL,NOP
21400708,H,W,101.0,al horford,201143,20,ATL,PHI
21400697,H,W,98.6,al horford,201143,17,ATL,POR
21400683,H,W,100.9,al horford,201143,20,ATL,BKN
21400661,H,W,106.5,al horford,201143,16,ATL,MIN
21400642,H,W,101.8,al horford,201143,13,ATL,OKC
21400628,H,W,97.0,al horford,201143,12,ATL,IND
21400613,H,W,99.5,al horford,201143,12,ATL,DET
21400602,A,W,97.8,al horford,201143,22,ATL,CHI
21400592,A,W,100.9,al horford,201143,16,ATL,TOR
21400568,A,W,101.0,al horford,201143,16,ATL,PHI
21400558,H,W,97.8,al horford,201143,13,ATL,WAS
21400540,A,W,99.5,al horford,201143,18,ATL,DET
21400526,H,W,95.1,al horford,201143,10,ATL,MEM
21400519,A,W,100.1,al horford,201143,14,ATL,LAC
21400501,A,W,98.6,al horford,201143,12,ATL,POR
21400492,A,W,94.9,al horford,201143,12,ATL,UTA
21400449,A,W,97.4,al horford,201143,16,ATL,MIL
21400434,H,L,97.4,al horford,201143,10,ATL,MIL
21400420,H,W,100.1,al horford,201143,14,ATL,LAC
21400413,A,W,102.3,al horford,201143,16,ATL,DAL
21400396,A,W,100.5,al horford,201143,12,ATL,HOU
21400370,A,W,98.7,al horford,201143,20,ATL,CLE
21400358,H,W,97.8,al horford,201143,20,ATL,CHI
21400343,A,L,101.4,al horford,201143,18,ATL,ORL
21400330,H,W,101.4,al horford,201143,17,ATL,ORL
21400319,H,W,101.0,al horford,201143,10,ATL,PHI
21400301,A,W,97.0,al horford,201143,19,ATL,IND
21400295,H,W,105.0,al horford,201143,10,ATL,DEN
21400280,A,W,100.9,al horford,201143,6,ATL,BKN
21400267,A,W,97.3,al horford,201143,4,ATL,MIA
21400254,H,W,101.2,al horford,201143,16,ATL,BOS
21400237,H,W,97.3,al horford,201143,11,ATL,CHA
21400225,H,W,98.6,al horford,201143,10,ATL,NOP
21400215,H,L,100.9,al horford,201143,22,ATL,TOR
21400205,A,W,97.8,al horford,201143,6,ATL,WAS
21400174,H,W,99.5,al horford,201143,14,ATL,DET
21400155,H,L,105.3,al horford,201143,15,ATL,LAL
21400133,A,L,98.7,al horford,201143,12,ATL,CLE
21400124,H,W,97.3,al horford,201143,17,ATL,MIA
21400110,H,W,94.9,al horford,201143,8,ATL,UTA
21400100,A,W,101.2,al horford,201143,10,ATL,NYK
21400084,H,W,101.2,al horford,201143,6,ATL,NYK
21400071,A,L,97.3,al horford,201143,22,ATL,CHA
21400064,A,L,97.0,al horford,201143,10,ATL,SAS
21400032,H,W,97.0,al horford,201143,16,ATL,IND
21400008,A,L,100.9,al horford,201143,12,ATL,TOR
21400697,H,W,98.6,thabo sefolosha,200757,0,ATL,POR
21400683,H,W,100.9,thabo sefolosha,200757,2,ATL,BKN
21400661,H,W,106.5,thabo sefolosha,200757,8,ATL,MIN
21400642,H,W,101.8,thabo sefolosha,200757,4,ATL,OKC
21400628,H,W,97.0,thabo sefolosha,200757,7,ATL,IND
21400613,H,W,99.5,thabo sefolosha,200757,2,ATL,DET
21400602,A,W,97.8,thabo sefolosha,200757,4,ATL,CHI
21400592,A,W,100.9,thabo sefolosha,200757,5,ATL,TOR
21400580,A,W,101.2,thabo sefolosha,200757,2,ATL,BOS
21400568,A,W,101.0,thabo sefolosha,200757,4,ATL,PHI
21400558,H,W,97.8,thabo sefolosha,200757,7,ATL,WAS
21400540,A,W,99.5,thabo sefolosha,200757,12,ATL,DET
21400526,H,W,95.1,thabo sefolosha,200757,2,ATL,MEM
21400519,A,W,100.1,thabo sefolosha,200757,0,ATL,LAC
21400501,A,W,98.6,thabo sefolosha,200757,7,ATL,POR
21400492,A,W,94.9,thabo sefolosha,200757,4,ATL,UTA
21400466,H,W,98.7,thabo sefolosha,200757,5,ATL,CLE
21400449,A,W,97.4,thabo sefolosha,200757,8,ATL,MIL
21400434,H,L,97.4,thabo sefolosha,200757,8,ATL,MIL
21400420,H,W,100.1,thabo sefolosha,200757,7,ATL,LAC
21400413,A,W,102.3,thabo sefolosha,200757,7,ATL,DAL
21400396,A,W,100.5,thabo sefolosha,200757,7,ATL,HOU
21400370,A,W,98.7,thabo sefolosha,200757,3,ATL,CLE
21400358,H,W,97.8,thabo sefolosha,200757,0,ATL,CHI
21400330,H,W,101.4,thabo sefolosha,200757,2,ATL,ORL
21400319,H,W,101.0,thabo sefolosha,200757,0,ATL,PHI
21400301,A,W,97.0,thabo sefolosha,200757,8,ATL,IND
21400295,H,W,105.0,thabo sefolosha,200757,2,ATL,DEN
21400280,A,W,100.9,thabo sefolosha,200757,3,ATL,BKN
21400267,A,W,97.3,thabo sefolosha,200757,7,ATL,MIA
21400254,H,W,101.2,thabo sefolosha,200757,0,ATL,BOS
21400237,H,W,97.3,thabo sefolosha,200757,0,ATL,CHA
21400205,A,W,97.8,thabo sefolosha,200757,2,ATL,WAS
21400174,H,W,99.5,thabo sefolosha,200757,2,ATL,DET
21400155,H,L,105.3,thabo sefolosha,200757,9,ATL,LAL
21400133,A,L,98.7,thabo sefolosha,200757,8,ATL,CLE
21400124,H,W,97.3,thabo sefolosha,200757,9,ATL,MIA
21400110,H,W,94.9,thabo sefolosha,200757,10,ATL,UTA
21400100,A,W,101.2,thabo sefolosha,200757,4,ATL,NYK
21400084,H,W,101.2,thabo sefolosha,200757,6,ATL,NYK
21400071,A,L,97.3,thabo sefolosha,200757,2,ATL,CHA
21400064,A,L,97.0,thabo sefolosha,200757,0,ATL,SAS
21400032,H,W,97.0,thabo sefolosha,200757,2,ATL,IND
21400008,A,L,100.9,thabo sefolosha,200757,0,ATL,TOR
21400892,H,W,100.5,dennis schroder,203471,14,ATL,HOU
21400871,A,W,97.3,dennis schroder,203471,11,ATL,MIA
21400858,H,W,101.4,dennis schroder,203471,3,ATL,ORL
21400843,H,W,102.3,dennis schroder,203471,17,ATL,DAL
21400822,A,W,97.4,dennis schroder,203471,7,ATL,MIL
21400805,H,L,100.9,dennis schroder,203471,8,ATL,TOR
21400789,A,L,101.2,dennis schroder,203471,6,ATL,BOS
21400779,A,W,106.5,dennis schroder,203471,6,ATL,MIN
21400767,A,L,95.1,dennis schroder,203471,10,ATL,MEM
21400749,H,W,99.9,dennis schroder,203471,9,ATL,GSW
21400732,H,W,97.8,dennis schroder,203471,8,ATL,WAS
21400722,A,L,98.6,dennis schroder,203471,8,ATL,NOP
21400708,H,W,101.0,dennis schroder,203471,14,ATL,PHI
21400697,H,W,98.6,dennis schroder,203471,6,ATL,POR
21400683,H,W,100.9,dennis schroder,203471,11,ATL,BKN
21400661,H,W,106.5,dennis schroder,203471,10,ATL,MIN
21400642,H,W,101.8,dennis schroder,203471,9,ATL,OKC
21400628,H,W,97.0,dennis schroder,203471,5,ATL,IND
21400613,H,W,99.5,dennis schroder,203471,2,ATL,DET
21400592,A,W,100.9,dennis schroder,203471,8,ATL,TOR
21400580,A,W,101.2,dennis schroder,203471,4,ATL,BOS
21400568,A,W,101.0,dennis schroder,203471,12,ATL,PHI
21400558,H,W,97.8,dennis schroder,203471,10,ATL,WAS
21400540,A,W,99.5,dennis schroder,203471,6,ATL,DET
21400526,H,W,95.1,dennis schroder,203471,2,ATL,MEM
21400519,A,W,100.1,dennis schroder,203471,7,ATL,LAC
21400501,A,W,98.6,dennis schroder,203471,4,ATL,POR
21400492,A,W,94.9,dennis schroder,203471,0,ATL,UTA
21400466,H,W,98.7,dennis schroder,203471,10,ATL,CLE
21400449,A,W,97.4,dennis schroder,203471,0,ATL,MIL
21400434,H,L,97.4,dennis schroder,203471,2,ATL,MIL
21400420,H,W,100.1,dennis schroder,203471,4,ATL,LAC
21400413,A,W,102.3,dennis schroder,203471,18,ATL,DAL
21400396,A,W,100.5,dennis schroder,203471,6,ATL,HOU
21400370,A,W,98.7,dennis schroder,203471,8,ATL,CLE
21400358,H,W,97.8,dennis schroder,203471,4,ATL,CHI
21400343,A,L,101.4,dennis schroder,203471,8,ATL,ORL
21400330,H,W,101.4,dennis schroder,203471,2,ATL,ORL
21400319,H,W,101.0,dennis schroder,203471,4,ATL,PHI
21400301,A,W,97.0,dennis schroder,203471,6,ATL,IND
21400295,H,W,105.0,dennis schroder,203471,5,ATL,DEN
21400280,A,W,100.9,dennis schroder,203471,11,ATL,BKN
21400267,A,W,97.3,dennis schroder,203471,14,ATL,MIA
21400254,H,W,101.2,dennis schroder,203471,12,ATL,BOS
21400237,H,W,97.3,dennis schroder,203471,10,ATL,CHA
21400225,H,W,98.6,dennis schroder,203471,10,ATL,NOP
21400215,H,L,100.9,dennis schroder,203471,11,ATL,TOR
21400205,A,W,97.8,dennis schroder,203471,4,ATL,WAS
21400174,H,W,99.5,dennis schroder,203471,6,ATL,DET
21400155,H,L,105.3,dennis schroder,203471,4,ATL,LAL
21400133,A,L,98.7,dennis schroder,203471,4,ATL,CLE
21400124,H,W,97.3,dennis schroder,203471,8,ATL,MIA
21400110,H,W,94.9,dennis schroder,203471,4,ATL,UTA
21400100,A,W,101.2,dennis schroder,203471,8,ATL,NYK
21400084,H,W,101.2,dennis schroder,203471,8,ATL,NYK
21400071,A,L,97.3,dennis schroder,203471,6,ATL,CHA
21400064,A,L,97.0,dennis schroder,203471,9,ATL,SAS
21400892,H,W,100.5,paul millsap,200794,12,ATL,HOU
21400871,A,W,97.3,paul millsap,200794,18,ATL,MIA
21400858,H,W,101.4,paul millsap,200794,20,ATL,ORL
21400843,H,W,102.3,paul millsap,200794,15,ATL,DAL
21400822,A,W,97.4,paul millsap,200794,21,ATL,MIL
21400805,H,L,100.9,paul millsap,200794,10,ATL,TOR
21400789,A,L,101.2,paul millsap,200794,6,ATL,BOS
21400779,A,W,106.5,paul millsap,200794,17,ATL,MIN
21400767,A,L,95.1,paul millsap,200794,4,ATL,MEM
21400749,H,W,99.9,paul millsap,200794,12,ATL,GSW
21400732,H,W,97.8,paul millsap,200794,10,ATL,WAS
21400722,A,L,98.6,paul millsap,200794,10,ATL,NOP
21400708,H,W,101.0,paul millsap,200794,11,ATL,PHI
21400697,H,W,98.6,paul millsap,200794,14,ATL,POR
21400683,H,W,100.9,paul millsap,200794,13,ATL,BKN
21400661,H,W,106.5,paul millsap,200794,18,ATL,MIN
21400642,H,W,101.8,paul millsap,200794,20,ATL,OKC
21400628,H,W,97.0,paul millsap,200794,9,ATL,IND
21400613,H,W,99.5,paul millsap,200794,19,ATL,DET
21400602,A,W,97.8,paul millsap,200794,12,ATL,CHI
21400592,A,W,100.9,paul millsap,200794,14,ATL,TOR
21400580,A,W,101.2,paul millsap,200794,11,ATL,BOS
21400558,H,W,97.8,paul millsap,200794,8,ATL,WAS
21400540,A,W,99.5,paul millsap,200794,11,ATL,DET
21400526,H,W,95.1,paul millsap,200794,4,ATL,MEM
21400519,A,W,100.1,paul millsap,200794,17,ATL,LAC
21400501,A,W,98.6,paul millsap,200794,20,ATL,POR
21400492,A,W,94.9,paul millsap,200794,5,ATL,UTA
21400466,H,W,98.7,paul millsap,200794,20,ATL,CLE
21400449,A,W,97.4,paul millsap,200794,17,ATL,MIL
21400434,H,L,97.4,paul millsap,200794,17,ATL,MIL
21400420,H,W,100.1,paul millsap,200794,9,ATL,LAC
21400413,A,W,102.3,paul millsap,200794,11,ATL,DAL
21400396,A,W,100.5,paul millsap,200794,12,ATL,HOU
21400370,A,W,98.7,paul millsap,200794,14,ATL,CLE
21400358,H,W,97.8,paul millsap,200794,13,ATL,CHI
21400343,A,L,101.4,paul millsap,200794,6,ATL,ORL
21400330,H,W,101.4,paul millsap,200794,17,ATL,ORL
21400319,H,W,101.0,paul millsap,200794,15,ATL,PHI
21400301,A,W,97.0,paul millsap,200794,4,ATL,IND
21400295,H,W,105.0,paul millsap,200794,16,ATL,DEN
21400280,A,W,100.9,paul millsap,200794,14,ATL,BKN
21400267,A,W,97.3,paul millsap,200794,13,ATL,MIA
21400254,H,W,101.2,paul millsap,200794,14,ATL,BOS
21400237,H,W,97.3,paul millsap,200794,14,ATL,CHA
21400225,H,W,98.6,paul millsap,200794,10,ATL,NOP
21400215,H,L,100.9,paul millsap,200794,6,ATL,TOR
21400205,A,W,97.8,paul millsap,200794,15,ATL,WAS
21400174,H,W,99.5,paul millsap,200794,10,ATL,DET
21400155,H,L,105.3,paul millsap,200794,24,ATL,LAL
21400133,A,L,98.7,paul millsap,200794,14,ATL,CLE
21400124,H,W,97.3,paul millsap,200794,16,ATL,MIA
21400110,H,W,94.9,paul millsap,200794,30,ATL,UTA
21400100,A,W,101.2,paul millsap,200794,15,ATL,NYK
21400084,H,W,101.2,paul millsap,200794,6,ATL,NYK
21400071,A,L,97.3,paul millsap,200794,9,ATL,CHA
21400064,A,L,97.0,paul millsap,200794,16,ATL,SAS
21400032,H,W,97.0,paul millsap,200794,11,ATL,IND
21400008,A,L,100.9,paul millsap,200794,8,ATL,TOR
21400892,H,W,100.5,kyle korver,2594,5,ATL,HOU
21400871,A,W,97.3,kyle korver,2594,6,ATL,MIA
21400858,H,W,101.4,kyle korver,2594,6,ATL,ORL
21400843,H,W,102.3,kyle korver,2594,16,ATL,DAL
21400822,A,W,97.4,kyle korver,2594,12,ATL,MIL
21400805,H,L,100.9,kyle korver,2594,8,ATL,TOR
21400789,A,L,101.2,kyle korver,2594,3,ATL,BOS
21400779,A,W,106.5,kyle korver,2594,12,ATL,MIN
21400767,A,L,95.1,kyle korver,2594,8,ATL,MEM
21400749,H,W,99.9,kyle korver,2594,17,ATL,GSW
21400732,H,W,97.8,kyle korver,2594,3,ATL,WAS
21400722,A,L,98.6,kyle korver,2594,12,ATL,NOP
21400708,H,W,101.0,kyle korver,2594,12,ATL,PHI
21400697,H,W,98.6,kyle korver,2594,12,ATL,POR
21400683,H,W,100.9,kyle korver,2594,17,ATL,BKN
21400661,H,W,106.5,kyle korver,2594,12,ATL,MIN
21400642,H,W,101.8,kyle korver,2594,5,ATL,OKC
21400628,H,W,97.0,kyle korver,2594,10,ATL,IND
21400613,H,W,99.5,kyle korver,2594,11,ATL,DET
21400602,A,W,97.8,kyle korver,2594,21,ATL,CHI
21400592,A,W,100.9,kyle korver,2594,11,ATL,TOR
21400568,A,W,101.0,kyle korver,2594,14,ATL,PHI
21400558,H,W,97.8,kyle korver,2594,17,ATL,WAS
21400540,A,W,99.5,kyle korver,2594,11,ATL,DET
21400526,H,W,95.1,kyle korver,2594,14,ATL,MEM
21400519,A,W,100.1,kyle korver,2594,9,ATL,LAC
21400501,A,W,98.6,kyle korver,2594,14,ATL,POR
21400492,A,W,94.9,kyle korver,2594,7,ATL,UTA
21400466,H,W,98.7,kyle korver,2594,19,ATL,CLE
21400449,A,W,97.4,kyle korver,2594,6,ATL,MIL
21400434,H,L,97.4,kyle korver,2594,3,ATL,MIL
21400420,H,W,100.1,kyle korver,2594,12,ATL,LAC
21400413,A,W,102.3,kyle korver,2594,11,ATL,DAL
21400396,A,W,100.5,kyle korver,2594,18,ATL,HOU
21400370,A,W,98.7,kyle korver,2594,3,ATL,CLE
21400358,H,W,97.8,kyle korver,2594,12,ATL,CHI
21400343,A,L,101.4,kyle korver,2594,5,ATL,ORL
21400330,H,W,101.4,kyle korver,2594,6,ATL,ORL
21400319,H,W,101.0,kyle korver,2594,17,ATL,PHI
21400301,A,W,97.0,kyle korver,2594,11,ATL,IND
21400295,H,W,105.0,kyle korver,2594,15,ATL,DEN
21400280,A,W,100.9,kyle korver,2594,6,ATL,BKN
21400267,A,W,97.3,kyle korver,2594,15,ATL,MIA
21400254,H,W,101.2,kyle korver,2594,22,ATL,BOS
21400237,H,W,97.3,kyle korver,2594,10,ATL,CHA
21400225,H,W,98.6,kyle korver,2594,8,ATL,NOP
21400215,H,L,100.9,kyle korver,2594,16,ATL,TOR
21400205,A,W,97.8,kyle korver,2594,0,ATL,WAS
21400174,H,W,99.5,kyle korver,2594,12,ATL,DET
21400155,H,L,105.3,kyle korver,2594,6,ATL,LAL
21400133,A,L,98.7,kyle korver,2594,0,ATL,CLE
21400124,H,W,97.3,kyle korver,2594,12,ATL,MIA
21400110,H,W,94.9,kyle korver,2594,14,ATL,UTA
21400100,A,W,101.2,kyle korver,2594,11,ATL,NYK
21400084,H,W,101.2,kyle korver,2594,20,ATL,NYK
21400071,A,L,97.3,kyle korver,2594,16,ATL,CHA
21400064,A,L,97.0,kyle korver,2594,7,ATL,SAS
21400032,H,W,97.0,kyle korver,2594,8,ATL,IND
21400008,A,L,100.9,kyle korver,2594,20,ATL,TOR
21400892,H,W,100.5,pero antic,203544,3,ATL,HOU
21400858,H,W,101.4,pero antic,203544,3,ATL,ORL
21400843,H,W,102.3,pero antic,203544,0,ATL,DAL
21400822,A,W,97.4,pero antic,203544,0,ATL,MIL
21400805,H,L,100.9,pero antic,203544,2,ATL,TOR
21400789,A,L,101.2,pero antic,203544,0,ATL,BOS
21400767,A,L,95.1,pero antic,203544,2,ATL,MEM
21400749,H,W,99.9,pero antic,203544,0,ATL,GSW
21400732,H,W,97.8,pero antic,203544,7,ATL,WAS
21400722,A,L,98.6,pero antic,203544,0,ATL,NOP
21400697,H,W,98.6,pero antic,203544,5,ATL,POR
21400683,H,W,100.9,pero antic,203544,0,ATL,BKN
21400661,H,W,106.5,pero antic,203544,6,ATL,MIN
21400642,H,W,101.8,pero antic,203544,5,ATL,OKC
21400628,H,W,97.0,pero antic,203544,11,ATL,IND
21400613,H,W,99.5,pero antic,203544,0,ATL,DET
21400592,A,W,100.9,pero antic,203544,3,ATL,TOR
21400580,A,W,101.2,pero antic,203544,4,ATL,BOS
21400558,H,W,97.8,pero antic,203544,9,ATL,WAS
21400526,H,W,95.1,pero antic,203544,11,ATL,MEM
21400519,A,W,100.1,pero antic,203544,8,ATL,LAC
21400501,A,W,98.6,pero antic,203544,9,ATL,POR
21400466,H,W,98.7,pero antic,203544,5,ATL,CLE
21400449,A,W,97.4,pero antic,203544,3,ATL,MIL
21400413,A,W,102.3,pero antic,203544,5,ATL,DAL
21400396,A,W,100.5,pero antic,203544,6,ATL,HOU
21400370,A,W,98.7,pero antic,203544,9,ATL,CLE
21400319,H,W,101.0,pero antic,203544,5,ATL,PHI
21400301,A,W,97.0,pero antic,203544,5,ATL,IND
21400295,H,W,105.0,pero antic,203544,6,ATL,DEN
21400280,A,W,100.9,pero antic,203544,0,ATL,BKN
21400267,A,W,97.3,pero antic,203544,2,ATL,MIA
21400254,H,W,101.2,pero antic,203544,8,ATL,BOS
21400225,H,W,98.6,pero antic,203544,5,ATL,NOP
21400215,H,L,100.9,pero antic,203544,3,ATL,TOR
21400205,A,W,97.8,pero antic,203544,5,ATL,WAS
21400174,H,W,99.5,pero antic,203544,4,ATL,DET
21400155,H,L,105.3,pero antic,203544,4,ATL,LAL
21400124,H,W,97.3,pero antic,203544,2,ATL,MIA
21400110,H,W,94.9,pero antic,203544,5,ATL,UTA
21400100,A,W,101.2,pero antic,203544,5,ATL,NYK
21400084,H,W,101.2,pero antic,203544,0,ATL,NYK
21400071,A,L,97.3,pero antic,203544,8,ATL,CHA
21400064,A,L,97.0,pero antic,203544,7,ATL,SAS
21400032,H,W,97.0,pero antic,203544,5,ATL,IND
21400892,H,W,100.5,kent bazemore,203145,0,ATL,HOU
21400871,A,W,97.3,kent bazemore,203145,14,ATL,MIA
21400858,H,W,101.4,kent bazemore,203145,7,ATL,ORL
21400843,H,W,102.3,kent bazemore,203145,4,ATL,DAL
21400822,A,W,97.4,kent bazemore,203145,4,ATL,MIL
21400805,H,L,100.9,kent bazemore,203145,8,ATL,TOR
21400789,A,L,101.2,kent bazemore,203145,9,ATL,BOS
21400779,A,W,106.5,kent bazemore,203145,4,ATL,MIN
21400767,A,L,95.1,kent bazemore,203145,12,ATL,MEM
21400749,H,W,99.9,kent bazemore,203145,11,ATL,GSW
21400732,H,W,97.8,kent bazemore,203145,3,ATL,WAS
21400722,A,L,98.6,kent bazemore,203145,8,ATL,NOP
21400708,H,W,101.0,kent bazemore,203145,2,ATL,PHI
21400697,H,W,98.6,kent bazemore,203145,11,ATL,POR
21400683,H,W,100.9,kent bazemore,203145,0,ATL,BKN
21400661,H,W,106.5,kent bazemore,203145,2,ATL,MIN
21400642,H,W,101.8,kent bazemore,203145,4,ATL,OKC
21400628,H,W,97.0,kent bazemore,203145,2,ATL,IND
21400613,H,W,99.5,kent bazemore,203145,5,ATL,DET
21400602,A,W,97.8,kent bazemore,203145,5,ATL,CHI
21400592,A,W,100.9,kent bazemore,203145,7,ATL,TOR
21400580,A,W,101.2,kent bazemore,203145,3,ATL,BOS
21400568,A,W,101.0,kent bazemore,203145,17,ATL,PHI
21400558,H,W,97.8,kent bazemore,203145,2,ATL,WAS
21400540,A,W,99.5,kent bazemore,203145,7,ATL,DET
21400519,A,W,100.1,kent bazemore,203145,0,ATL,LAC
21400492,A,W,94.9,kent bazemore,203145,5,ATL,UTA
21400434,H,L,97.4,kent bazemore,203145,3,ATL,MIL
21400420,H,W,100.1,kent bazemore,203145,0,ATL,LAC
21400413,A,W,102.3,kent bazemore,203145,0,ATL,DAL
21400396,A,W,100.5,kent bazemore,203145,2,ATL,HOU
21400370,A,W,98.7,kent bazemore,203145,8,ATL,CLE
21400358,H,W,97.8,kent bazemore,203145,2,ATL,CHI
21400343,A,L,101.4,kent bazemore,203145,10,ATL,ORL
21400319,H,W,101.0,kent bazemore,203145,4,ATL,PHI
21400301,A,W,97.0,kent bazemore,203145,0,ATL,IND
21400280,A,W,100.9,kent bazemore,203145,2,ATL,BKN
21400254,H,W,101.2,kent bazemore,203145,7,ATL,BOS
21400237,H,W,97.3,kent bazemore,203145,0,ATL,CHA
21400225,H,W,98.6,kent bazemore,203145,2,ATL,NOP
